,user_id,retweet_mean,favorite_count_mean,retweet_max,favorite_max,retweet_min,favorite_min,retweet_std,favorite_std,source_mode,in_reply_user_id_mean,retweet_%,contains_@_%,Unnamed: 0,id,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,geo_enabled,profile_banner_url,profile_background_image_url_https,profile_text_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,description,created_at,target
6747,2381381947.0,0.043478260869565216,0.07246376811594203,2.0,1.0,0.0,0.0,0.267602789964774,0.2611535822478539,Twitter Web App,0.36231884057971014,0.0,0.36231884057971014,7480,2381381947,32,9,35,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 02:23:28 +0000 2014,1
6748,2381397469.0,0.03409090909090909,0.09090909090909091,2.0,1.0,0.0,0.0,0.2372671822618425,0.28912724941310364,Twitter Web App,0.38636363636363635,0.0,0.38636363636363635,4886,2381397469,45,8,37,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 02:37:10 +0000 2014,1
6749,2381401574.0,0.03488372093023256,0.06976744186046512,1.0,1.0,0.0,0.0,0.1845614463981577,0.25624885305538925,Twitter Web App,0.3488372093023256,0.0,0.3488372093023256,7560,2381401574,46,3,36,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 02:47:36 +0000 2014,1
6750,2381402388.0,0.044444444444444446,0.08888888888888889,1.0,1.0,0.0,0.0,0.20723493215097802,0.28617761611461456,Twitter Web App,0.36666666666666664,0.0,0.36666666666666664,4787,2381402388,49,5,33,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 02:51:06 +0000 2014,1
6751,2381405952.0,0.09375,0.08333333333333333,2.0,2.0,0.0,0.0,0.35771570599540287,0.34539578111788666,Twitter Web App,0.2916666666666667,0.0,0.3125,4808,2381405952,45,7,42,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 02:53:34 +0000 2014,1
6752,2381418475.0,0.0759493670886076,0.0759493670886076,1.0,2.0,0.0,0.0,0.2666098608758891,0.31100135619846836,Twitter Web App,0.3670886075949367,0.0,0.3670886075949367,7559,2381418475,39,16,45,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 02:57:05 +0000 2014,1
6753,2381421510.0,0.054945054945054944,0.07692307692307693,1.0,1.0,0.0,0.0,0.22913544575873132,0.26794565082283345,Twitter Web App,0.42857142857142855,0.0,0.42857142857142855,4658,2381421510,44,5,34,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 03:09:14 +0000 2014,1
6754,2381421956.0,0.011494252873563218,0.011494252873563218,1.0,1.0,0.0,0.0,0.10721125348377948,0.10721125348377948,Twitter Web App,0.3448275862068966,0.0,0.3448275862068966,6425,2381421956,45,4,34,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 03:06:50 +0000 2014,1
6755,2381447276.0,0.04054054054054054,0.0945945945945946,1.0,1.0,0.0,0.0,0.19856948607402855,0.29465182234077136,Twitter Web App,0.32432432432432434,0.0,0.32432432432432434,6485,2381447276,35,7,46,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 03:30:18 +0000 2014,1
6756,2381454584.0,0.03260869565217391,0.07608695652173914,1.0,1.0,0.0,0.0,0.1785833727491331,0.2665900112789531,Twitter Web App,0.358695652173913,0.0,0.3804347826086957,5509,2381454584,44,4,35,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 03:37:17 +0000 2014,1
6757,2381458105.0,0.08888888888888889,0.1,1.0,1.0,0.0,0.0,0.2861776161146145,0.30168068541929594,Twitter Web App,0.28888888888888886,0.0,0.28888888888888886,7474,2381458105,44,8,38,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 03:33:45 +0000 2014,1
6758,2381471017.0,0.023255813953488372,0.06976744186046512,2.0,1.0,0.0,0.0,0.21566554640687682,0.2562488530553892,Twitter Web App,0.4069767441860465,0.0,0.4069767441860465,5483,2381471017,45,6,33,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 03:45:47 +0000 2014,1
6759,2381480671.0,0.021052631578947368,0.042105263157894736,1.0,1.0,0.0,0.0,0.1443214031708876,0.20189472049435528,Twitter Web App,0.3894736842105263,0.0,0.4,6327,2381480671,45,4,34,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 03:54:52 +0000 2014,1
6760,2381482603.0,0.043010752688172046,0.0967741935483871,1.0,2.0,0.0,0.0,0.20398095044388953,0.3318104529970275,Twitter Web App,0.3655913978494624,0.0,0.3763440860215054,4765,2381482603,45,5,37,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 03:57:12 +0000 2014,1
6761,2381617724.0,0.05154639175257732,0.05154639175257732,4.0,4.0,0.0,0.0,0.41761061460354826,0.41761061460354826,Twitter Web App,0.4329896907216495,0.0,0.44329896907216493,5307,2381617724,40,4,35,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 06:04:57 +0000 2014,1
6762,2381626472.0,0.07692307692307693,0.054945054945054944,4.0,1.0,0.0,0.0,0.45291081365783853,0.22913544575873132,Twitter Web App,0.45054945054945056,0.0,0.45054945054945056,5699,2381626472,42,3,36,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 06:12:38 +0000 2014,1
6763,2381629880.0,0.0125,0.0375,1.0,1.0,0.0,0.0,0.11180339887498947,0.1911821982073446,Twitter Web App,0.3375,0.0,0.35,4973,2381629880,42,5,37,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 06:15:23 +0000 2014,1
6764,2381645162.0,0.04819277108433735,0.0963855421686747,1.0,1.0,0.0,0.0,0.21547533715651834,0.29691330061333543,Twitter Web App,0.42168674698795183,0.0,0.43373493975903615,7532,2381645162,46,5,42,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 06:29:46 +0000 2014,1
6765,2381648312.0,0.0125,0.0875,1.0,2.0,0.0,0.0,0.1118033988749895,0.36261183346955445,Twitter Web App,0.3375,0.0,0.3375,7530,2381648312,33,5,39,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 06:32:20 +0000 2014,1
6766,2381650784.0,0.012987012987012988,0.06493506493506493,1.0,1.0,0.0,0.0,0.11396057645963796,0.24802707501094023,Twitter Web App,0.4155844155844156,0.0,0.42857142857142855,7534,2381650784,41,8,28,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 06:34:42 +0000 2014,1
6767,2381666796.0,0.012658227848101266,0.05063291139240506,1.0,1.0,0.0,0.0,0.1125087900926024,0.2206478908203439,Twitter Web App,0.3291139240506329,0.0,0.3291139240506329,7043,2381666796,40,6,37,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 06:51:19 +0000 2014,1
6768,2381675280.0,0.02631578947368421,0.07894736842105263,1.0,1.0,0.0,0.0,0.16113631583445662,0.2714483570153185,Twitter Web App,0.3815789473684211,0.0,0.3815789473684211,7507,2381675280,42,3,41,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 06:59:00 +0000 2014,1
6769,2381708148.0,0.03333333333333333,0.06666666666666667,1.0,1.0,0.0,0.0,0.18051113445691197,0.2508412811213631,Twitter Web App,0.36666666666666664,0.0,0.37777777777777777,4904,2381708148,46,5,42,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 07:26:09 +0000 2014,1
6770,2381744869.0,0.053763440860215055,0.06451612903225806,1.0,2.0,0.0,0.0,0.2267727936795972,0.2876611689237737,Twitter Web App,0.3978494623655914,0.0,0.3978494623655914,5617,2381744869,41,4,40,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 07:48:27 +0000 2014,1
6771,2381746676.0,0.04,0.11,1.0,2.0,0.0,0.0,0.19694638556693234,0.34509550720186016,Twitter Web App,0.4,0.0,0.4,6555,2381746676,48,5,33,0,1,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 07:56:25 +0000 2014,1
6772,2381762150.0,0.03529411764705882,0.07058823529411765,1.0,1.0,0.0,0.0,0.18561729852738684,0.25765588412036844,Twitter Web App,0.4235294117647059,0.0,0.43529411764705883,4979,2381762150,43,2,37,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 08:10:03 +0000 2014,1
6773,2381762599.0,0.056179775280898875,0.0898876404494382,1.0,1.0,0.0,0.0,0.23157320469295906,0.28764124744526687,Twitter Web App,0.449438202247191,0.0,0.449438202247191,4685,2381762599,42,1,32,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 08:03:54 +0000 2014,1
6774,2381781342.0,0.06976744186046512,0.10465116279069768,1.0,1.0,0.0,0.0,0.2562488530553892,0.30789875216841545,Twitter Web App,0.43023255813953487,0.0,0.43023255813953487,7031,2381781342,47,1,40,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 08:29:06 +0000 2014,1
6775,2381781992.0,0.05319148936170213,0.07446808510638298,1.0,1.0,0.0,0.0,0.22561844642593037,0.2639388044961832,Twitter Web App,0.43617021276595747,0.0,0.43617021276595747,6282,2381781992,44,6,35,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 08:26:40 +0000 2014,1
6776,2381807282.0,0.0660377358490566,0.07547169811320754,1.0,1.0,0.0,0.0,0.24952785604696767,0.26540582429993326,Twitter Web App,0.41509433962264153,0.0,0.44339622641509435,6992,2381807282,44,7,37,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 08:48:18 +0000 2014,1
6777,2381821184.0,0.0375,0.05,1.0,1.0,0.0,0.0,0.19118219820734464,0.21932000780317515,Twitter Web App,0.4,0.0,0.4,5290,2381821184,40,5,40,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 08:58:43 +0000 2014,1
6778,2381822418.0,0.02531645569620253,0.012658227848101266,1.0,1.0,0.0,0.0,0.15808822141886292,0.11250879009260238,Twitter Web App,0.3291139240506329,0.0,0.35443037974683544,7009,2381822418,42,4,38,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 09:02:12 +0000 2014,1
6779,2381825702.0,0.023809523809523808,0.023809523809523808,1.0,1.0,0.0,0.0,0.1533709949008578,0.1533709949008578,Twitter Web App,0.36904761904761907,0.0,0.38095238095238093,4707,2381825702,43,8,42,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 09:02:44 +0000 2014,1
6780,2381827916.0,0.044444444444444446,0.05555555555555555,1.0,1.0,0.0,0.0,0.20723493215097807,0.23034469096157234,Twitter Web App,0.4444444444444444,0.0,0.45555555555555555,5875,2381827916,42,3,35,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 09:04:31 +0000 2014,1
6781,2381832290.0,0.03614457831325301,0.04819277108433735,1.0,1.0,0.0,0.0,0.18778445950728184,0.21547533715651832,Twitter Web App,0.42168674698795183,0.0,0.43373493975903615,5756,2381832290,43,4,34,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 09:07:58 +0000 2014,1
6782,2381845388.0,0.06756756756756757,0.013513513513513514,2.0,1.0,0.0,0.0,0.3020968311189053,0.1162476387438193,Twitter Web App,0.33783783783783783,0.0,0.33783783783783783,6278,2381845388,35,3,40,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 09:18:51 +0000 2014,1
6783,2381845933.0,0.04938271604938271,0.06172839506172839,1.0,2.0,0.0,0.0,0.21801574300387314,0.28920922410711936,Twitter Web App,0.345679012345679,0.0,0.345679012345679,5745,2381845933,43,2,41,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 09:12:35 +0000 2014,1
6784,2381881135.0,0.012048192771084338,0.012048192771084338,1.0,1.0,0.0,0.0,0.10976425998969035,0.10976425998969035,Twitter Web App,0.42168674698795183,0.0,0.42168674698795183,5046,2381881135,41,2,33,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 09:42:18 +0000 2014,1
6785,2381929579.0,0.1125,0.1125,4.0,4.0,0.0,0.0,0.5275630624011943,0.5029973450366553,Twitter Web App,0.4625,0.0,0.4625,5339,2381929579,34,3,41,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 10:22:17 +0000 2014,1
6786,2381934343.0,0.0375,0.0125,1.0,1.0,0.0,0.0,0.19118219820734464,0.11180339887498948,Twitter Web App,0.45,0.0,0.45,6190,2381934343,36,4,37,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 10:26:38 +0000 2014,1
6787,2381958037.0,0.0379746835443038,0.10126582278481013,1.0,1.0,0.0,0.0,0.192356371638255,0.30360807685198865,Twitter Web App,0.3670886075949367,0.0,0.3670886075949367,6974,2381958037,43,4,37,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 10:46:33 +0000 2014,1
6788,2381975125.0,0.056179775280898875,0.0898876404494382,1.0,1.0,0.0,0.0,0.23157320469295903,0.28764124744526687,Twitter Web App,0.3707865168539326,0.0,0.38202247191011235,5362,2381975125,46,8,47,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 11:01:49 +0000 2014,1
6789,2381983135.0,0.0989010989010989,0.08791208791208792,2.0,1.0,0.0,0.0,0.33515983102411356,0.2847358092591816,Twitter Web App,0.46153846153846156,0.0,0.4725274725274725,7054,2381983135,33,5,40,0,1,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 11:08:41 +0000 2014,1
6790,2381983453.0,0.07142857142857142,0.061224489795918366,1.0,1.0,0.0,0.0,0.25886349545339626,0.24097424812632212,Twitter Web App,0.45918367346938777,0.0,0.45918367346938777,5413,2381983453,43,3,41,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 11:08:56 +0000 2014,1
6791,2381996605.0,0.010869565217391304,0.05434782608695652,1.0,1.0,0.0,0.0,0.1042572070285374,0.22794497286530102,Twitter Web App,0.40217391304347827,0.0,0.40217391304347827,6114,2381996605,44,8,32,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 11:20:47 +0000 2014,1
6792,2381999064.0,0.011904761904761904,0.023809523809523808,1.0,1.0,0.0,0.0,0.10910894511799618,0.1533709949008578,Twitter Web App,0.42857142857142855,0.0,0.44047619047619047,5382,2381999064,45,11,44,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 11:31:59 +0000 2014,1
6793,2382103626.0,0.0641025641025641,0.038461538461538464,1.0,1.0,0.0,0.0,0.2465209134587992,0.19355241528469097,Twitter Web App,0.28205128205128205,0.0,0.28205128205128205,5006,2382103626,41,3,45,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 12:58:03 +0000 2014,1
6794,2382224720.0,0.06,0.09,1.0,1.0,0.0,0.0,0.23868325657594203,0.2876234912646614,Twitter Web App,0.45,0.0,0.45,4947,2382224720,46,11,40,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 14:28:10 +0000 2014,1
6795,2382299202.0,0.06756756756756757,0.0945945945945946,2.0,2.0,0.0,0.0,0.3020968311189054,0.33795999272504146,Twitter Web App,0.40540540540540543,0.0,0.40540540540540543,7517,2382299202,36,2,35,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 15:28:33 +0000 2014,1
6796,2382303614.0,0.07446808510638298,0.05319148936170213,1.0,1.0,0.0,0.0,0.2639388044961831,0.22561844642593037,Twitter Web App,0.40425531914893614,0.0,0.4148936170212766,7463,2382303614,43,6,45,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 15:29:30 +0000 2014,1
6797,2382307416.0,0.021505376344086023,0.07526881720430108,1.0,1.0,0.0,0.0,0.14584794223227643,0.2652545594323927,Twitter Web App,0.3978494623655914,0.0,0.40860215053763443,7549,2382307416,50,5,33,0,1,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 15:34:58 +0000 2014,1
6798,2382307988.0,0.0,0.06097560975609756,0.0,1.0,0.0,0.0,0.0,0.24075811208259257,Twitter Web App,0.32926829268292684,0.0,0.34146341463414637,4912,2382307988,49,5,37,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 15:33:10 +0000 2014,1
6799,2382321048.0,0.05128205128205128,0.05128205128205128,2.0,1.0,0.0,0.0,0.27433205291776475,0.2220001110000832,Twitter Web App,0.46153846153846156,0.0,0.47435897435897434,4549,2382321048,40,3,41,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 15:46:33 +0000 2014,1
6800,2382322272.0,0.0449438202247191,0.0449438202247191,1.0,1.0,0.0,0.0,0.20835461246451936,0.20835461246451933,Twitter Web App,0.38202247191011235,0.0,0.38202247191011235,7487,2382322272,41,5,29,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 15:46:58 +0000 2014,1
6801,2382327871.0,0.08080808080808081,0.1111111111111111,1.0,2.0,0.0,0.0,0.27392713453777273,0.34667189948954863,Twitter Web App,0.46464646464646464,0.0,0.47474747474747475,6560,2382327871,40,3,36,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 15:43:11 +0000 2014,1
6802,2382335580.0,0.08045977011494253,0.11494252873563218,1.0,1.0,0.0,0.0,0.2735805142573971,0.3208015889133736,Twitter Web App,0.40229885057471265,0.0,0.4367816091954023,5622,2382335580,41,3,40,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 15:58:14 +0000 2014,1
6803,2382344000.0,0.0759493670886076,0.08860759493670886,2.0,3.0,0.0,0.0,0.31100135619846836,0.3983901392084152,Twitter Web App,0.31645569620253167,0.0,0.3291139240506329,6987,2382344000,37,3,42,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 16:02:41 +0000 2014,1
6804,2382344125.0,0.043010752688172046,0.03225806451612903,1.0,1.0,0.0,0.0,0.20398095044388956,0.1776423436122122,Twitter Web App,0.44086021505376344,0.0,0.44086021505376344,5083,2382344125,45,5,34,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 15:56:39 +0000 2014,1
6805,2382422750.0,0.06060606060606061,0.06060606060606061,1.0,1.0,0.0,0.0,0.2404347267115501,0.24043472671155014,Twitter Web App,0.36363636363636365,0.0,0.36363636363636365,7481,2382422750,36,5,37,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 17:09:19 +0000 2014,1
6806,2382423954.0,0.022222222222222223,0.07777777777777778,1.0,1.0,0.0,0.0,0.14823135407896973,0.2693219858921545,Twitter Web App,0.45555555555555555,0.0,0.4666666666666667,5664,2382423954,41,8,46,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 17:12:52 +0000 2014,1
6807,2382437690.0,0.06329113924050633,0.08860759493670886,1.0,2.0,0.0,0.0,0.24504171031127583,0.32776920498492407,Twitter Web App,0.31645569620253167,0.012658227848101266,0.3291139240506329,7536,2382437690,42,4,36,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 17:22:04 +0000 2014,1
6808,2382438390.0,0.052083333333333336,0.07291666666666667,1.0,1.0,0.0,0.0,0.2233614802896708,0.26136450315368365,Twitter Web App,0.3541666666666667,0.0,0.3541666666666667,6218,2382438390,47,4,39,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 17:25:17 +0000 2014,1
6809,2382440916.0,0.021052631578947368,0.05263157894736842,1.0,1.0,0.0,0.0,0.1443214031708876,0.2244814854058873,Twitter Web App,0.4421052631578947,0.0,0.45263157894736844,6233,2382440916,45,3,43,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 17:27:33 +0000 2014,1
6810,2382452304.0,0.06818181818181818,0.045454545454545456,1.0,1.0,0.0,0.0,0.2535021161332042,0.2094925949417382,Twitter Web App,0.3409090909090909,0.0,0.3522727272727273,7526,2382452304,46,3,39,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 17:37:42 +0000 2014,1
6811,2382467917.0,0.07526881720430108,0.03225806451612903,1.0,1.0,0.0,0.0,0.26525455943239273,0.1776423436122122,Twitter Web App,0.3978494623655914,0.010752688172043012,0.40860215053763443,6036,2382467917,43,9,42,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 17:42:21 +0000 2014,1
6812,2382471739.0,0.058823529411764705,0.08235294117647059,1.0,1.0,0.0,0.0,0.2366905341655754,0.276533159377486,Twitter Web App,0.36470588235294116,0.0,0.36470588235294116,7019,2382471739,46,8,36,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 17:45:08 +0000 2014,1
6813,2382477954.0,0.05660377358490566,0.07547169811320754,2.0,2.0,0.0,0.0,0.27010363722609754,0.2991452333231236,Twitter Web App,0.33962264150943394,0.0,0.33962264150943394,4962,2382477954,48,4,35,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 17:59:12 +0000 2014,1
6814,2382480786.0,0.056818181818181816,0.07954545454545454,1.0,1.0,0.0,0.0,0.23282150162655665,0.272138863686403,Twitter Web App,0.42045454545454547,0.0,0.4318181818181818,6361,2382480786,42,2,42,0,1,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 18:01:34 +0000 2014,1
6815,2382491666.0,0.03333333333333333,0.022222222222222223,2.0,1.0,0.0,0.0,0.2346405331038968,0.14823135407896973,Twitter Web App,0.4,0.0,0.4111111111111111,4825,2382491666,41,3,39,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 18:08:16 +0000 2014,1
6816,2382494100.0,0.0375,0.075,1.0,1.0,0.0,0.0,0.1911821982073446,0.26505313534640945,Twitter Web App,0.4625,0.0,0.4625,5312,2382494100,35,3,44,0,1,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 18:12:51 +0000 2014,1
6817,2382501344.0,0.0625,0.1125,2.0,2.0,0.0,0.0,0.29094999352840206,0.35556159892894984,Twitter Web App,0.3,0.0,0.3125,6432,2382501344,36,4,38,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 18:16:13 +0000 2014,1
6818,2382501781.0,0.05,0.1,1.0,1.0,0.0,0.0,0.21932000780317518,0.3018927632559765,Twitter Web App,0.45,0.0,0.45,4670,2382501781,43,2,39,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 18:10:34 +0000 2014,1
6819,2382520272.0,0.0821917808219178,0.0684931506849315,1.0,1.0,0.0,0.0,0.27655744116700276,0.2543383094362305,Twitter Web App,0.3972602739726027,0.0,0.3972602739726027,7470,2382520272,40,9,36,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 18:36:02 +0000 2014,1
6820,2382523758.0,0.03529411764705882,0.03529411764705882,1.0,1.0,0.0,0.0,0.18561729852738687,0.18561729852738687,Twitter Web App,0.3764705882352941,0.0,0.38823529411764707,4946,2382523758,43,2,34,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 18:39:22 +0000 2014,1
6821,2382537662.0,0.02247191011235955,0.02247191011235955,1.0,1.0,0.0,0.0,0.1490521636791844,0.1490521636791844,Twitter Web App,0.38202247191011235,0.0,0.38202247191011235,5204,2382537662,42,4,33,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 18:50:33 +0000 2014,1
6822,2382565231.0,0.05319148936170213,0.0425531914893617,1.0,1.0,0.0,0.0,0.22561844642593037,0.20292981026189982,Twitter Web App,0.3404255319148936,0.0,0.35106382978723405,5091,2382565231,45,1,39,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 19:08:52 +0000 2014,1
6823,2382574704.0,0.03488372093023256,0.046511627906976744,1.0,1.0,0.0,0.0,0.1845614463981577,0.2118254966704237,Twitter Web App,0.4069767441860465,0.0,0.43023255813953487,5879,2382574704,42,1,34,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 19:27:14 +0000 2014,1
6824,2382586488.0,0.010416666666666666,0.020833333333333332,1.0,1.0,0.0,0.0,0.10206207261596575,0.14357588616379596,Twitter Web App,0.3229166666666667,0.0,0.3229166666666667,7539,2382586488,46,4,27,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 19:38:22 +0000 2014,1
6825,2382598962.0,0.022222222222222223,0.03333333333333333,1.0,1.0,0.0,0.0,0.14823135407896973,0.18051113445691197,Twitter Web App,0.45555555555555555,0.0,0.45555555555555555,6486,2382598962,43,4,32,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 19:49:46 +0000 2014,1
6826,2382618878.0,0.09876543209876543,0.06172839506172839,1.0,1.0,0.0,0.0,0.3002056908023621,0.24216105241892633,Twitter Web App,0.3950617283950617,0.0,0.43209876543209874,7041,2382618878,44,3,36,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 20:05:14 +0000 2014,1
6827,2382631128.0,0.011904761904761904,0.03571428571428571,1.0,1.0,0.0,0.0,0.10910894511799618,0.18669145807013005,Twitter Web App,0.38095238095238093,0.0,0.4166666666666667,6981,2382631128,44,5,37,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 20:19:50 +0000 2014,1
6828,2382645073.0,0.04054054054054054,0.0945945945945946,1.0,2.0,0.0,0.0,0.19856948607402852,0.3379599927250414,Twitter Web App,0.4189189189189189,0.0,0.4189189189189189,7475,2382645073,33,7,35,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 20:22:06 +0000 2014,1
6829,2382648331.0,0.02564102564102564,0.07692307692307693,1.0,1.0,0.0,0.0,0.1590849625452554,0.2681940937606045,Twitter Web App,0.3333333333333333,0.0,0.3333333333333333,5850,2382648331,36,8,44,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 20:25:25 +0000 2014,1
6830,2382673826.0,0.022988505747126436,0.034482758620689655,1.0,1.0,0.0,0.0,0.1507355218280167,0.18352338815966718,Twitter Web App,0.4367816091954023,0.0,0.4482758620689655,4673,2382673826,43,2,39,0,0,0,en,,,0.0,0.0,0,1,0,0,0,1,0,0,,,Mon Mar 10 20:57:09 +0000 2014,1
